car_id,scraped_at,is_accident_free,inspection_grade,has_sunroof,has_led_lamp,has_parking_sensor,has_rear_camera,has_auto_ac,has_smart_key,has_navigation,has_heated_seat,has_ventilated_seat,has_leather_seat,num_keys,has_tinting,tire_tread_front,tire_tread_rear,region,is_encar_direct,has_warranty
40199811,2025-11-24 18:32:34,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40497066,2025-11-24 18:32:37,0,good,1,0,1,1,1,1,1,1,1,1,,,,,포커스   2.0 SEL 해치백 3세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40339870,2025-11-24 18:32:40,0,good,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40327923,2025-11-24 18:32:41,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,3시리즈 (E90)   320i 세단 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
37606519,2025-11-24 18:32:44,0,good,1,0,1,1,1,1,1,1,1,1,,,,,9-3 2세대   2.0T 리니어 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40932060,2025-11-24 18:32:45,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,S-클래스 W223   S450L 4MATIC 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
36790352,2025-11-24 18:32:48,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,MKS   3.7 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40698117,2025-11-24 18:32:50,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
39612961,2025-11-24 18:32:52,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
29444214,2025-11-24 18:32:55,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40774801,2025-11-24 18:32:58,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 비틀   DELUXE 2.0 9C 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,1
40847451,2025-11-24 18:32:59,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
39727980,2025-11-24 18:33:02,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,207GT   1.6 1세대 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40769621,2025-11-24 18:33:05,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,G37   세단 스포츠 V36 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40842267,2025-11-24 18:33:08,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 파사트   2.0 TDI 럭셔리에디션 B6 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
39261545,2025-11-24 18:33:11,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
38637573,2025-11-24 18:33:13,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,7시리즈 (E65)   740Li 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40914258,2025-11-24 18:33:15,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,파나메라 (971)   2.9 AWD 플래티넘 에디션 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
41024765,2025-11-24 18:33:17,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
41009033,2025-11-24 18:33:19,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,CK 미니밴   1.3 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40388044,2025-11-24 18:33:21,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 비틀   DELUXE 2.0 9C 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
41012586,2025-11-24 18:33:23,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40320029,2025-11-24 18:33:25,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,CLS-클래스 W219   CLS350 인천 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40203636,2025-11-24 18:33:28,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 A8   3.7 콰트로 D3 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40877763,2025-11-24 18:33:30,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
37741147,2025-11-24 18:33:32,0,good,1,0,1,1,1,1,1,1,1,1,,,,,B-클래스 W245   B200 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
41002141,2025-11-24 18:33:35,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 토러스   2.0 SEL 에코부스트 6세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
37246159,2025-11-24 18:33:38,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,세브링   2.7 Sedan 인천 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40778013,2025-11-24 18:33:40,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40863566,2025-11-24 18:33:42,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,무라노   3.5 Z51 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
41011660,2025-11-24 18:33:44,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 세브링   2.7 컨버터블 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40558311,2025-11-24 18:33:46,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,3008   1.6 e-HDi 1세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40610476,2025-11-24 18:33:49,0,good,1,1,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40918283,2025-11-24 18:33:52,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40367286,2025-11-24 18:33:55,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,3시리즈 (E90)   320i 세단 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
38244781,2025-11-24 18:33:57,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,5시리즈 (E60)   520i 세단 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40677912,2025-11-24 18:33:58,0,good,1,0,1,1,1,1,1,1,1,1,,,,,쿠퍼 D 클럽맨   기본형 1세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
39997409,2025-11-24 18:34:00,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
37046042,2025-11-24 18:34:03,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,토러스   3.5 리미티드 FWD 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
39781884,2025-11-24 18:34:05,0,good,1,0,1,1,1,1,1,1,1,1,,,,,올뉴어코드   2.4 8세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
39461164,2025-11-24 18:34:08,0,good,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40370696,2025-11-24 18:34:10,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 비틀   DELUXE 2.0 9C 인천 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
37502055,2025-11-24 18:34:13,0,good,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40085290,2025-11-24 18:34:16,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,5시리즈 (E60)   520d 세단 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40559519,2025-11-24 18:34:18,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,XC90   2.5T 1세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40085256,2025-11-24 18:34:21,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,E-클래스 W211   E350 4MATIC 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40517233,2025-11-24 18:34:23,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,B-클래스 W245   B200 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
38143499,2025-11-24 18:34:27,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 A8   3.2 FSI 콰트로 D3 인천 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40830692,2025-11-24 18:34:28,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,시빅   1.8 8세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40654174,2025-11-24 18:34:31,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
38980392,2025-11-24 18:34:34,0,good,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40664174,2025-11-24 18:34:35,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
39585443,2025-11-24 18:34:38,0,good,1,0,1,1,1,1,1,1,1,1,,,,,G35   세단 프리미엄 V35 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40947898,2025-11-24 18:34:41,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
39745787,2025-11-24 18:34:43,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,300C   3.0 디젤 1세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
39394148,2025-11-24 18:34:46,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
33312875,2025-11-24 18:34:48,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,G35   세단 스포츠 V35 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40669245,2025-11-24 18:34:50,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,S60   T5 2세대 인천 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40251286,2025-11-24 18:34:53,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,쿠퍼 D   SE 2세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40960677,2025-11-24 18:34:56,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40738871,2025-11-24 18:34:58,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,알티마   3.5 L32 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40070531,2025-11-24 18:35:00,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40222897,2025-11-24 18:35:03,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40850737,2025-11-24 18:35:05,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,3008   1.6 HDi 1세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40057670,2025-11-24 18:35:08,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,포커스   2.0 디젤 트렌드 해치백 3세대 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
31600346,2025-11-24 18:35:10,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
32219714,2025-11-24 18:35:12,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
39634633,2025-11-24 18:35:15,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
35666254,2025-11-24 18:35:18,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
32062023,2025-11-24 18:35:20,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40438082,2025-11-24 18:35:23,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
