car_id,scraped_at,is_accident_free,inspection_grade,has_sunroof,has_led_lamp,has_parking_sensor,has_rear_camera,has_auto_ac,has_smart_key,has_navigation,has_heated_seat,has_ventilated_seat,has_leather_seat,num_keys,has_tinting,tire_tread_front,tire_tread_rear,region,is_encar_direct,has_warranty
40698117,2025-11-24 18:27:29,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
39612961,2025-11-24 18:27:30,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
29444214,2025-11-24 18:27:33,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40774801,2025-11-24 18:27:36,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 비틀   DELUXE 2.0 9C 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,1
40847451,2025-11-24 18:27:38,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
39727980,2025-11-24 18:27:40,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,207GT   1.6 1세대 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40769621,2025-11-24 18:27:42,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,G37   세단 스포츠 V36 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40842267,2025-11-24 18:27:45,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 파사트   2.0 TDI 럭셔리에디션 B6 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
39261545,2025-11-24 18:27:46,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
38637573,2025-11-24 18:27:48,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,7시리즈 (E65)   740Li 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40914258,2025-11-24 18:27:50,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,파나메라 (971)   2.9 AWD 플래티넘 에디션 서울 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
41024765,2025-11-24 18:27:53,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
41009033,2025-11-24 18:27:56,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,CK 미니밴   1.3 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40388044,2025-11-24 18:27:58,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 비틀   DELUXE 2.0 9C 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
41012586,2025-11-24 18:28:00,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
40320029,2025-11-24 18:28:02,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,CLS-클래스 W219   CLS350 인천 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40203636,2025-11-24 18:28:05,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,뉴 A8   3.7 콰트로 D3 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
40877763,2025-11-24 18:28:07,0,normal,1,0,1,1,1,1,1,1,1,1,,,,,"주소 : 서울특별시 중구 통일로2길 16, 18~19층(순화동)",1,0
37741147,2025-11-24 18:28:10,0,good,1,0,1,1,1,1,1,1,1,1,,,,,B-클래스 W245   B200 경기 중고차 : 엔카 - 드림카 플랫폼 엔카,1,0
